,FCFPS,ROIC
2010-06,-0.73,5.19
2011-06,-0.71,-5.44
2012-06,0.39,2.16
2013-06,-1.99,-5.32
2014-06,-1.25,0.56
2015-06,0.3,0.71
2016-06,-0.29,3.97
2017-06,-0.53,-10.18
2018-06,-0.58,-2.84
2019-06,-0.93,-4.87
TTM,0.0,-10.64
